Time,both generators,No Bess Both Generators
8.896,14.781900599248,15.2712971074866
8.8992,14.7582611473418,15.2549456858394
8.9024,14.7408746945754,15.2190880015878
8.9056,14.7247544448416,15.1927925825016
8.9088,14.7285515028706,15.2022747999362
8.912,14.7491524174556,15.2345857949466
8.9152,14.75572637108,15.2652044326758
8.9184,14.758771132854,15.2686067773206
8.9216,14.732566382376,15.241466125704
8.9248,14.7156638347428,15.2028730039312
8.928,14.7086057139142,15.1923767859948
8.9312,14.7147021899504,15.2145988808676
8.9344,14.7378306079442,15.2500063375536
8.9376,14.7333440816554,15.2714734632532
8.9408,14.7282999921234,15.2591501353008
8.944,14.697068752495,15.2247444430964
8.9472,14.6812297669426,15.1938741479128
8.9504,14.6841651773272,15.1992639620674
8.9536,14.7341521073856,15.2298018963874
8.9568,14.8128542353942,15.261775058029
8.96,14.8351674757596,15.2699681258488
8.9632,14.8257003110954,15.2462496597514
8.9664,14.7895497356804,15.2083459894004
8.9696,14.7790641408656,15.1924661446306
8.9728,14.792390601216,15.2099534800208
8.976,14.8056933143198,15.2439983221372
8.9792,14.824344571052,15.2691291887304
8.9824,14.7960649269588,15.2631169609764
8.9856,14.7591472095752,15.2318009259926
8.9888,14.7442958941296,15.196925698992
8.992,14.7956722056762,15.1957951660962
8.9952,14.8492270762506,15.2232510803466
8.9984,14.86687018267,15.2575425643218
9.0016,14.8489716644712,15.2720247474188
9.0048,14.8059006472286,15.2520559319066
9.008,14.7805712575886,15.2140234750216
9.0112,14.7680055859374,15.1915620962744
9.0144,14.771852782442,15.2051131199068
9.0176,14.7813076728438,15.239171361571
9.0208,14.7783648027496,15.2676383749562
9.024,14.7758745884958,15.2662966724392
9.0272,14.777079979728,15.2368526663306
9.0304,14.787014003656,15.1999026891632
9.0336,14.7955503094476,15.1941327145778
9.0368,14.8030239002958,15.2187037958824
9.04,14.8164457263014,15.2530486759394
9.0432,14.8077755382376,15.2711955704652
9.0464,14.796793659144,15.2560170232594
9.0496,14.7725772727718,15.2210977572882
9.0528,14.7621010403232,15.1934445145274
9.056,14.7687913784356,15.201486681763
9.0592,14.7806598804576,15.232804762619
9.0624,14.799972463221,15.2637073773868
9.0656,14.7871465445524,15.2690202847864
9.0688,14.775657388643,15.2434310361762
9.072,14.7548957727324,15.204932017814
9.0752,14.7521025210336,15.1922154536752
9.0784,14.7646500386434,15.2125872066308
9.0816,14.7802188798022,15.2478338415808
9.0848,14.7965936155452,15.2710608675894
9.088,14.7770173420204,15.260926897275
9.0912,14.7623492609076,15.2271294784354
9.0944,14.7484829824916,15.194396735956
9.0976,14.755508802936,15.1977339913566
9.1008,14.7720344366298,15.2277778556472
9.104,14.78280423523,15.2608375475454
9.1072,14.789452169579,15.2709586021716
9.1104,14.7697370374156,15.2479059248312
9.1136,14.7548607701742,15.2097884111332
9.1168,14.7488713153038,15.1921437830852
9.12,14.7579943159076,15.2086957331186
9.1232,14.7749212842666,15.2426251782614
9.1264,14.776518821891,15.2684630048124
9.1296,14.7640174172788,15.2638494276018
9.1328,14.735946465082,15.2334993420244
9.136,14.712100831754,15.1982005383338
9.1392,14.7307635325582,15.1954552119946
9.1424,14.7736131230498,15.2215500257154
9.1456,14.8162991114156,15.255689571237
9.1488,14.8119959981376,15.2717327328992
9.152,14.7854692426578,15.2537597872952
9.1552,14.756191815469,15.2166737820066
9.1584,14.7411576624268,15.1920268522036
9.1616,14.7442413691074,15.2034374809792
9.1648,14.758559726322,15.2368381382504
9.168,14.7676061440752,15.2666638605396
9.1712,14.7259920530572,15.267681547656
9.1744,14.7114051514782,15.2391181533646
9.1776,14.7374739716306,15.2010974616096
9.1808,14.7896278327356,15.1930981198424
9.184,14.8159931786164,15.2167852728382
9.1872,14.8112262560058,15.2517568593212
9.1904,14.8043069552538,15.2713820058252
9.1936,14.773981330948,15.2573954962534
9.1968,14.7557965747532,15.222824870218
9.2,14.7416041713898,15.1937239607818
9.2032,14.7452992537614,15.2005827337268
9.2064,14.7566733808484,15.231377678495
9.2096,14.7666279611562,15.2626016437088
9.2128,14.8037479455686,15.2693464454508
9.216,14.8185395469304,15.2449352496858
9.2192,14.8222822018564,15.2068410619522
9.2224,14.8123351372526,15.1924192549172
9.2256,14.8105797821324,15.2111062474196
9.2288,14.8240453161894,15.245718748492
9.232,14.8207773415748,15.2701487829162
9.2352,14.8154247810614,15.2622836949646
9.2384,14.7894945639054,15.229645417156
9.2416,14.7734842225088,15.1955159210332
9.2448,14.7674016491256,15.196496615109
9.248,14.7746910248088,15.225442786541
9.2512,14.794831650353,15.2594074468096
9.2544,14.7837088065734,15.271797159506
9.2576,14.773444047401,15.2499607525598
9.2608,14.7473156845516,15.2116302784508
9.264,14.7421775230192,15.1916830732056
9.2672,14.7531398342062,15.2070288890466
9.2704,14.7647431901036,15.24113330331
9.2736,14.78004599107,15.2681073949484
9.2768,14.7571926565386,15.264890184181
9.28,14.742633457007,15.2350239858508
9.2832,14.7218759546522,15.1991015601864
9.2864,14.7214485702068,15.1949857385624
9.2896,14.7348974566728,15.2201834271712
9.2928,14.7441547051878,15.2542111235708
9.296,14.7575064847274,15.2713134598766
9.2992,14.7337390626212,15.2549571035728
9.3024,14.7171603000632,15.2190962379634
9.3056,14.7021277760216,15.1928033111264
9.3088,14.7042125655556,15.2022915996566
9.312,14.7239099120764,15.2346021711594
9.3152,14.7234575722258,15.2652125990756
9.3184,14.725146165095,15.2686092738926
9.3216,14.6950200074302,15.2414674026194
9.3248,14.703600552913,15.2028797592226
9.328,14.7513585141478,15.1923850477718
9.3312,14.8045920208278,15.2146035802138
9.3344,14.8369866514388,15.2500060170586
9.3376,14.8249652455932,15.2714762542172
9.3408,14.8124157782706,15.2591612311284
9.344,14.785565730653,15.2247621258968
9.3472,14.7772190362776,15.1938879971444
9.3504,14.7836588040456,15.1992681138092
9.3536,14.7888760914308,15.229803360549
9.3568,14.7930032892676,15.2617838731374
9.36,14.773526449231,15.269987119115
9.3632,14.7976322671098,15.2462718007962
9.3664,14.828345933496,15.2083606030216
9.3696,14.8352731777458,15.1924735425854
9.3728,14.8217289668818,15.2099634053382
9.376,14.8143468064876,15.244015597034
9.3792,14.8188010129962,15.2691488066262
9.3824,14.7974011268638,15.2631333683628
9.3856,14.77941853694,15.2318097795824
9.3888,14.754911270426,15.1969337140138
9.392,14.7457683639296,15.195809245275
9.3952,14.7538389363214,15.2232682640686
9.3984,14.7855469751664,15.2575565820562
9.4016,14.8234598168852,15.2720331851298
9.4048,14.819400533184,15.2520638512684
9.408,14.8017972690188,15.2140332788128
9.4112,14.7823440478868,15.191568922005
9.4144,14.7815043293226,15.205112713143
9.4176,14.7942781062172,15.239162467339
9.4208,14.8002126748402,15.267629339207
9.424,14.8011185832422,15.2662963438678
9.4272,14.781087362992,15.2368628401966
9.4304,14.7651944369082,15.1999119665578
9.4336,14.7628674930606,15.194131970924
9.4368,14.7733310116504,15.2186966508384
9.44,14.7944592033196,15.253044973378
9.4432,14.7930731583776,15.2712023987492
9.4464,14.7868027079582,15.2560294824072
9.4496,14.7664435712496,15.2211065616602
9.4528,14.7572607243354,15.1934487151956
9.456,14.7629082737372,15.2014954715474
9.4592,14.7747738283302,15.2328227498712
9.4624,14.7952986561978,15.2637302678878
9.4656,14.7854597121002,15.2690418474658
9.4688,14.7759635089524,15.2434506262866
9.472,14.755922956376,15.2049500188684
9.4752,14.7531338814446,15.1922327672096
9.4784,14.765907761755,15.2126002921962
9.4816,14.7824503270974,15.2478375143062
9.4848,14.7994646207098,15.2710568761128
9.488,14.781510533502,15.260927309092
9.4912,14.7634177349132,15.2271413541368
9.4944,14.7447037159708,15.1944166429168
9.4976,14.7437514022694,15.1977555683806
9.5008,14.74874469588,15.2277953859768
9.504,14.753235339537,15.2608522300466
9.5072,14.7462977077784,15.2709783060274
9.5104,14.7344556301216,15.2479309646012
9.5136,14.7440401512572,15.209813225351
9.5168,14.7662786866766,15.1921609559324
9.52,14.7799819073222,15.2087090188252
9.5232,14.7900677085646,15.2426406418232
